"Company","Job Title","Url","Description","Date Posted","Score","Report Path"
"Trade Republic","Analytics Engineering (London) ","https://traderepublic.com/en-de/about?jobId=7626425003&gh_jid=7626425003","","","",""
"Trade Republic","Analytics Engineering (Paris) ","https://traderepublic.com/en-de/about?jobId=7623520003&gh_jid=7623520003","","","",""
"SumUp","Engineering Manager","https://sumup.com/careers/positions/8213032002?gh_jid=8213032002","","","",""
"SumUp","Engineering Manager ","https://sumup.com/careers/positions/8249153002?gh_jid=8249153002","","","",""
"SumUp","Engineering Manager - Verification","https://sumup.com/careers/positions/8448680002?gh_jid=8448680002","","","",""
"SumUp","Engineering Manager - Verification","https://sumup.com/careers/positions/8507674002?gh_jid=8507674002","","","",""
"SumUp","Engineering Manager - Website","https://sumup.com/careers/positions/8482965002?gh_jid=8482965002","","","",""
"SumUp","Software Engineering Manager","https://sumup.com/careers/positions/8420811002?gh_jid=8420811002","","","",""
"Scandit","Engineering Manager, Platform ","https://www.scandit.com/careers/job-description/?gh_jid=7563159","","","",""
"Scandit","Engineering Manager, Platform ","https://www.scandit.com/careers/job-description/?gh_jid=7563160","","","",""
"Scandit","Engineering Manager, Platform ","https://www.scandit.com/careers/job-description/?gh_jid=7563161","","","",""
"Scandit","Engineering Manager, Platform ","https://www.scandit.com/careers/job-description/?gh_jid=7563158","","","",""
"Scandit","Engineering Manager, Platform ","https://www.scandit.com/careers/job-description/?gh_jid=7552619","","","",""
"Scandit","Engineering Manager, Platform ","https://www.scandit.com/careers/job-description/?gh_jid=7552618","","","",""
"Pigment","Engineering Manager","https://jobs.lever.co/pigment/641a1bbd-7750-4404-9066-ad0975b221eb","","","",""
"Pigment","Engineering Manager","https://jobs.lever.co/pigment/8acafa76-06a7-409f-91bc-0a2f0a186b7d","","","",""
"Pigment","Engineering Manager - Front-end background","https://jobs.lever.co/pigment/4c49978c-2aff-45cb-add9-921c8fc41b2b","","","",""
"Pigment","Engineering Program Manager","https://jobs.lever.co/pigment/898bb235-6fa9-43fd-a3e2-00d54a6a39cc","","","",""
"Wayve","Engineering Manager, App SW","https://wayve.firststage.co/jobs?gh_jid=8431006002","","","",""
"Isomorphic Labs","Director of Engineering (ML Platform), London","https://job-boards.greenhouse.io/isomorphiclabs/jobs/5481701004","","","",""
"Spotify","Director of Engineering, Experience","https://jobs.lever.co/spotify/fb7929b7-73b8-43fc-b6a0-888e96722617","","","",""
"Spotify","Director, Machine Learning Engineering - Surfaces Foundation","https://jobs.lever.co/spotify/56ddad42-2618-474c-ac77-3100c9f674c6","","","",""
"Spotify","Director, Machine Learning Engineering - Surfaces Foundation","https://jobs.lever.co/spotify/95d2829f-f74b-44e1-a20c-0ba14392e037","","","",""
"Spotify","Engineering Manager - Advertising","https://jobs.lever.co/spotify/b47245e8-8727-4cf4-b010-2bb9afcdc5a4","","","",""
"Spotify","Engineering Manager - AI Fleet Management & Honk","https://jobs.lever.co/spotify/52550fb5-79dc-4bb6-af24-5364a1af2c44","","","",""
"Spotify","Engineering Manager - Content Platform","https://jobs.lever.co/spotify/40ac451e-2886-4f22-96a0-be69aef6c6f0","","","",""
"Spotify","Engineering Manager - Core Experience (Format Foundations)","https://jobs.lever.co/spotify/050e9c0b-2087-4438-bc5e-54b0601a44dc","","","",""
"Spotify","Engineering Manager - Experimentation","https://jobs.lever.co/spotify/64ef2493-3b1e-407a-ac07-9e95a57f6d7c","","","",""
"Spotify","Engineering Manager - Social Listening","https://jobs.lever.co/spotify/b12565d7-30fb-4eee-84df-9ea90da70174","","","",""
"Spotify","Engineering Manager - Subscriptions","https://jobs.lever.co/spotify/0b042afc-7dfb-4efe-bf96-123b4c3c447f","","","",""
"Spotify","Engineering Manager - Subscriptions","https://jobs.lever.co/spotify/95ee28cc-1339-48ea-993d-4efc3ea6db2c","","","",""
"Spotify","Engineering Manager – Messaging Platform & Tooling","https://jobs.lever.co/spotify/aaa18791-cdb6-493a-87c8-ef233f848a99","","","",""
"Spotify","Engineering Manager II - Analytics Platform","https://jobs.lever.co/spotify/fd0b87ca-dec2-4bec-8341-4911c88851b6","","","",""
"Spotify","Machine Learning Engineering Manager - Music","https://jobs.lever.co/spotify/7d3bdd39-0edd-41f2-aef4-f1e9ef92b364","","","",""
"Spotify","Machine Learning Engineering Manager - Music","https://jobs.lever.co/spotify/8fa32f77-1067-4e2b-a148-e3e198e006ca","","","",""
"Spotify","Machine Learning Engineering Manager - Personalization","https://jobs.lever.co/spotify/3efb102a-0829-4338-bd73-28387ae010b6","","","",""
"Spotify","Machine Learning Engineering Manager - Surfaces Music","https://jobs.lever.co/spotify/5277f56c-0e14-4593-921c-5460c46d6a35","","","",""
"Spotify","Senior Engineering Manager - Core Experience","https://jobs.lever.co/spotify/a1983900-6166-433e-88e6-fd6f1eff6b01","","","",""
"Spotify","Senior Engineering Manager - Native Ads","https://jobs.lever.co/spotify/b2116fac-5c9d-4f89-8753-b6c0bef1b380","","","",""
"Spotify","Senior Engineering Manager - Spotify for Artists","https://jobs.lever.co/spotify/df494b56-c5d2-4858-a980-c082b3de65c9","","","",""
"Amplemarket","Spontaneous Application - Engineering Manager","https://job-boards.eu.greenhouse.io/amplemarket/jobs/4087603101","","","",""
"Hightouch","Engineering Manager, Destinations","https://job-boards.greenhouse.io/hightouch/jobs/5835944004","","","",""
"Hightouch","Engineering Manager, Head of Machine Learning ","https://job-boards.greenhouse.io/hightouch/jobs/5775517004","","","2",""
"Anthropic","Platform Hardware Security","https://job-boards.greenhouse.io/anthropic/jobs/4929689008","","","",""
"Anthropic","Product Management, Human Data Platform","https://job-boards.greenhouse.io/anthropic/jobs/5195866008","","","",""
"Anthropic","Product Marketing Lead, Claude Platform - Cloud","https://job-boards.greenhouse.io/anthropic/jobs/5198991008","","","",""
"Glean","Technical Lead, Billing & Revenue Platform","https://job-boards.greenhouse.io/gleanwork/jobs/4656281005","","","",""
"Boomi","Advisory Services Platform Architect (Denver Hybrid or Remote US)","https://boomi.com/boomi-jobs/?gh_jid=5832798004","","","",""
"Mistral AI","SAP Platform Lead","https://jobs.lever.co/mistral/e0ed3178-622f-45b5-99ae-324a1c7f86ce","","","",""
"Helsing","Product Manager - Development, Testing & Validation Platform","https://helsing.ai/jobs/4790417101?gh_jid=4790417101","","","",""
"Celonis","Platform Manager","https://job-boards.greenhouse.io/celonis/jobs/7576024003?gh_jid=7576024003","","","",""
"N26","Senior Product Manager - Runtime Platform","https://n26.com/en-eu/careers/positions/7653388?gh_jid=7653388","","","",""
"N26","Senior Product Manager - Runtime Platform","https://n26.com/en-eu/careers/positions/7649873?gh_jid=7649873","","","",""
"Trade Republic","Cloud Platform Tech Lead","https://traderepublic.com/en-de/about?jobId=7685043003&gh_jid=7685043003","","","",""
"Trade Republic","Database Platform Tech Lead","https://traderepublic.com/en-de/about?jobId=7685045003&gh_jid=7685045003","","","",""
"Trade Republic","Kubernetes Platform Tech Lead","https://traderepublic.com/en-de/about?jobId=7685048003&gh_jid=7685048003","","","",""
"Spotify","Annotation Manager - Content Platform","https://jobs.lever.co/spotify/93d7e925-11a0-4842-9bdc-65a806ca0636","","","",""
"Spotify","Annotation QA Analyst - Content Platform","https://jobs.lever.co/spotify/300a0843-1d8a-4048-8df1-4433cbdf2774","","","",""
"Spotify","Data Scientist - Platform Mission","https://jobs.lever.co/spotify/71c28dec-d4a1-4e27-bb9b-1dab4a616ce5","","","",""
"Spotify","Data Scientist II - Platform Mission","https://jobs.lever.co/spotify/fc593885-54e1-4807-a67c-77c1d3412cec","","","",""
"Spotify","Financial Systems Analyst - Platform","https://jobs.lever.co/spotify/a2eaa35d-ceb3-4e8c-97b5-73f96f42e100","","","",""
"Spotify","Legal Counsel - Platform Liability","https://jobs.lever.co/spotify/7e7e90ab-e98e-4589-94a6-b83d52c4e20d","","","",""
"Spotify","Platform Integrity Lead","https://jobs.lever.co/spotify/76a2bac9-855a-403c-8832-b378a5507a0c","","","",""
"Spotify","Product Manager - Platform Tooling","https://jobs.lever.co/spotify/ba28dba6-91d0-49ce-881d-dbe2c2ae85e5","","","",""
"Spotify","Senior Product Designer - Platform Design","https://jobs.lever.co/spotify/a2e1e963-c44e-40a9-aa09-38bb44b5ae32","","","",""
"Hightouch","Lead Product Manager, Agentic Ads Platform","https://job-boards.greenhouse.io/hightouch/jobs/5970143004","","","1",""
"Voice AI — AI Engineer","Job Application for Senior Platform Engineer, Voice AI at Together AI","https://job-boards.greenhouse.io/togetherai/jobs/5093344007","","","",""
"Retool","Retool | Deployments & Infrastructure Product Lead","https://retool.com/careers/deployments-infrastructure-product-lead--product--san-francisco-ca","","","",""
"Ashby — Agentic","Senior Software Engineer, Agent Platform @ Replit","https://jobs.ashbyhq.com/replit/b82de6f8-aebf-47b8-8bdc-39ea33807975","","","",""
"Greenhouse — AI PM","Job Application for Senior Product Manager, AI Platform (Remote, US) at Sayari","https://job-boards.greenhouse.io/sayari/jobs/4140623009","","","",""
"WeWorkRemotely — AI & DX","Remote Technical Lead – Platform & AI Infrastructure (Founding Team) at HeartStamp Inc","https://weworkremotely.com/listings/heartstamp-inc-technical-lead-platform-ai-infrastructure-founding-team","","","",""
"EU Remote Jobs — AI/DevRel/SA","Lead Backend Engineer - AI","https://euremotejobs.com/job/lead-backend-engineer-ai/","","","",""
"EU Remote Jobs — AI/DevRel/SA","Senior Backend PHP Software Engineer - Inventory","https://euremotejobs.com/job/senior-backend-php-software-engineer-inventory/","","","",""
"Ashby — Agentic","AI Platform Engineer, Backend (Agentic Engineering) @ Brain Co.","https://jobs.ashbyhq.com/brainco/82fca179-5032-4f8a-8124-4cf661a1b163","","","",""
"Greenhouse — No-Code & Automation","Job Application for Sr. AI Platform Engineer at LendingTree","https://job-boards.greenhouse.io/lendingtree/jobs/7550936","","","",""
"Voice AI — AI Engineer","Platform Engineer – AI/ML Infrastructure @ Deepgram","https://jobs.ashbyhq.com/Deepgram/d1096291-24bb-48de-8d87-f3cc2769cf69/application","","","",""
"Remotive — AI/DevRel/SA/FDE","[Hiring] Forward Deployed Engineer (AI Internal Tools) @Knak","https://remotive.com/remote/jobs/software-development/forward-deployed-engineer-ai-internal-tools-4297535","","","",""
"Dialpad","Job Application for Software Engineer, Data Platform at Dialpad","https://job-boards.greenhouse.io/dialpad/jobs/7514666002","","","",""
"Langfuse","Langfuse: Open source LLM engineering platform | Y Combinator","https://www.ycombinator.com/companies/langfuse","","","",""
"Zep AI","Context Engineering & Agent Memory Platform for AI Agents - Zep","https://www.getzep.com/","","","",""
"Maxim AI","The GenAI evaluation and observability platform","https://www.getmaxim.ai/","","","",""
"WeWorkRemotely — AI & DX","Remote Forward Deployed Backend Software Engineer at H2Corporation","https://weworkremotely.com/remote-jobs/h2corporation-forward-deployed-backend-software-engineer","","","",""
"EU Remote Jobs — AI/DevRel/SA","Engineer, Backend","https://euremotejobs.com/job/engineer-backend/","","","",""
"EU Remote Jobs — AI/DevRel/SA","Backend Software Engineer (f/m/d)","https://euremotejobs.com/job/backend-software-engineer-f-m-d/","","","",""
"ai-jobs.net — Founding/Applied AI","Founding Backend/AI/ML Engineer at Move AI - Washington, DC | ai-jobs.net","https://ai-jobs.net/job/57393-founding-backendaiml-engineer/","","","",""
"YC Jobs — DevRel/SA/FDE/Founding","Founding Engineer (Backend & AWS Infra) at Revery AI | Y Combinator's Work at a Startup","https://www.workatastartup.com/jobs/55246","","","",""
"JobFluent — Spain startups","Backend Developer jobs for startups in Barcelona - JobFluent","https://www.jobfluent.com/jobs-barcelona/backend-developer","","","",""
"HN Who's Hiring — Remote AI","VLM Run (https://vlm.run) | Infrastructure Engineer + DevRel + AI/ML Engineer | ... | Hacker News","https://news.ycombinator.com/item?id=46861176","","","",""
"HN Who's Hiring — Remote AI","Hearo (Remote) — Founding Engineer — AI Product Intelligence Platform Apply: htt... | Hacker News","https://news.ycombinator.com/item?id=47330468","","","",""
"Contact Center AI — SA & SE","$17-$100/hr Google Cloud Contact Center Ai Platform Jobs","https://www.ziprecruiter.com/Jobs/Google-Cloud-Contact-Center-Ai-Platform","","","",""
"Himalayas — Remote AI/Dev-tools","Lavendo hiring Solutions Architect (Pre-Sales) - AI Cloud Infrastructure • Remote (Work from Home) | Himalayas","https://himalayas.app/companies/lavendo/jobs/solutions-architect-pre-sales-ai-cloud-infrastructure-4101862582","","","",""
